#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","NT_176622.1",436383,439885,"+",100742780,"LOC100742780","-","XP_003487920.2",301,"pancreatic triacylglycerol lipase"
"Un","NT_176622.1",446242,465183,"-",100742896,"LOC100742896","-","XP_024222026.1",364,"uncharacterized protein LOC100742896"
"Un","NT_176622.1",446242,465183,"-",100742896,"LOC100742896","-","XP_033175635.1",364,"uncharacterized protein LOC100742896"
"Un","NT_176622.1",473555,522913,"-",100747965,"LOC100747965","-","XP_003487964.1",684,"caskin-1 isoform X2"
"Un","NT_176622.1",473555,482211,"-",100747965,"LOC100747965","-","XP_033175634.1",730,"caskin-1 isoform X1"
"Un","NT_176622.1",473555,477647,"-",100747965,"LOC100747965","-","XP_012238604.1",676,"caskin-1 isoform X3"
"Un","NT_176622.1",526991,529009,"-",100748089,"LOC100748089","-","XP_003487965.1",523,"NAD-dependent protein deacetylase sirtuin-7"
"Un","NT_176622.1",530118,531280,"+",100748210,"LOC100748210","-","XP_003487966.1",249,"methyltransferase-like protein 23"
"Un","NT_176622.1",531293,531604,"+",105680471,"LOC105680471","-","XP_012238395.1",103,"SRA stem-loop-interacting RNA-binding protein, mitochondrial-like"
"Un","NT_176622.1",531720,532403,"+",100743012,"LOC100743012","-","XP_024221979.1",227,"acyl-CoA-binding domain-containing protein 6"
"Un","NT_176622.1",534373,538160,"-",100748330,"LOC100748330","-","XP_003487967.1",854,"rho GTPase-activating protein 44 isoform X2"
"Un","NT_176622.1",534373,538160,"-",100748330,"LOC100748330","-","XP_012238599.1",882,"rho GTPase-activating protein 44 isoform X1"
"Un","NT_176622.1",534931,538160,"-",100748330,"LOC100748330","-","XP_012238601.1",757,"rho GTPase-activating protein 44 isoform X3"
"Un","NT_176622.1",539980,544518,"+",100748452,"LOC100748452","-","XP_003487968.1",454,"UNC93-like protein MFSD11 isoform X1"
"Un","NT_176622.1",539980,544487,"+",100748452,"LOC100748452","-","XP_024221976.1",409,"UNC93-like protein MFSD11 isoform X2"
"Un","NT_176622.1",571393,592152,"+",100743134,"LOC100743134","-","XP_012238634.1",412,"uncharacterized protein LOC100743134 isoform X1"
"Un","NT_176622.1",588058,592152,"+",100743134,"LOC100743134","-","XP_024221977.1",402,"uncharacterized protein LOC100743134 isoform X2"
"Un","NT_176622.1",588058,592152,"+",100743134,"LOC100743134","-","XP_012238635.1",402,"uncharacterized protein LOC100743134 isoform X2"
"Un","NT_176622.1",588058,592152,"+",100743134,"LOC100743134","-","XP_012238636.1",402,"uncharacterized protein LOC100743134 isoform X2"
"Un","NT_176622.1",588058,592152,"+",100743134,"LOC100743134","-","XP_012238637.1",402,"uncharacterized protein LOC100743134 isoform X2"
"Un","NT_176622.1",588058,592152,"+",100743134,"LOC100743134","-","XP_012238638.1",402,"uncharacterized protein LOC100743134 isoform X2"
"Un","NT_176622.1",594032,596361,"+",100748285,"LOC100748285","-","XP_012238571.1",527,"cleft lip and palate transmembrane protein 1-like protein"
"Un","NT_176622.1",597487,602668,"+",100743253,"LOC100743253","-","XP_033175613.1",1312,"putative phosphoenolpyruvate synthase isoform X1"
"Un","NT_176622.1",597487,602668,"+",100743253,"LOC100743253","-","XP_033175614.1",1312,"putative phosphoenolpyruvate synthase isoform X2"
"Un","NT_176622.1",602870,606372,"-",100748571,"LOC100748571","-","XP_003487969.1",892,"exocyst complex component 2"
"Un","NT_176622.1",607544,609952,"+",100748042,"LOC100748042","-","XP_003487799.1",544,"RAC serine/threonine-protein kinase"
"Un","NT_176622.1",611184,612956,"-",100748403,"LOC100748403","-","XP_003487802.1",440,"acid phosphatase type 7"
"Un","NT_176622.1",616534,739922,"+",100743494,"LOC100743494","-","XP_024222009.1",1656,"LOW QUALITY PROTEIN: uncharacterized protein LOC100743494"
"Un","NT_176622.1",755231,764040,"+",100748521,"LOC100748521","-","XP_033175554.1",2130,"protein stoned-B"
"Un","NT_176622.1",778320,782698,"+",100748639,"LOC100748639","-","XP_033175620.1",512,"tubulin-specific chaperone cofactor E-like protein isoform X1"
"Un","NT_176622.1",778320,782698,"+",100748639,"LOC100748639","-","XP_003487804.1",512,"tubulin-specific chaperone cofactor E-like protein isoform X1"
"Un","NT_176622.1",778320,782698,"+",100748639,"LOC100748639","-","XP_024222012.1",477,"tubulin-specific chaperone cofactor E-like protein isoform X2"
"Un","NT_176622.1",810277,823816,"+",100748761,"LOC100748761","-","XP_033175615.1",1038,"uncharacterized protein LOC100748761 isoform X1"
"Un","NT_176622.1",810277,823816,"+",100748761,"LOC100748761","-","XP_003487806.1",1038,"uncharacterized protein LOC100748761 isoform X1"
"Un","NT_176622.1",810277,823816,"+",100748761,"LOC100748761","-","XP_033175619.1",986,"uncharacterized protein LOC100748761 isoform X5"
"Un","NT_176622.1",810277,823685,"+",100748761,"LOC100748761","-","XP_033175616.1",1001,"uncharacterized protein LOC100748761 isoform X3"
"Un","NT_176622.1",810277,823560,"+",100748761,"LOC100748761","-","XP_033175618.1",987,"uncharacterized protein LOC100748761 isoform X4"
"Un","NT_176622.1",811322,823816,"+",100748761,"LOC100748761","-","XP_012238458.1",1010,"uncharacterized protein LOC100748761 isoform X2"
"Un","NT_176622.1",836314,838211,"-",105680472,"LOC105680472","-","XP_012238397.2",140,"uncharacterized protein LOC105680472"
"Un","NT_176622.1",842095,847600,"-",100748959,"LOC100748959","-","XP_033175553.1",282,"uncharacterized protein LOC100748959 isoform X2"
"Un","NT_176622.1",842095,847600,"-",100748959,"LOC100748959","-","XP_024222013.1",311,"uncharacterized protein LOC100748959 isoform X1"
"Un","NT_176622.1",842095,847600,"-",100748959,"LOC100748959","-","XP_033175552.1",311,"uncharacterized protein LOC100748959 isoform X1"
"Un","NT_176622.1",855983,856930,"+",100749081,"LOC100749081","-","XP_003487808.1",207,"proteasome subunit beta type-2"
"Un","NT_176622.1",857960,859955,"-",100749200,"LOC100749200","-","XP_012238616.1",377,"minor histocompatibility antigen H13 isoform X2"
"Un","NT_176622.1",857960,859955,"-",100749200,"LOC100749200","-","XP_024222007.1",384,"minor histocompatibility antigen H13 isoform X1"
"Un","NT_176622.1",861210,863633,"+",105680493,"LOC105680493","-","XP_012238612.1",785,"zinc finger protein 83"
"Un","NT_176622.1",864626,866840,"+",100749517,"LOC100749517","-","XP_003487811.2",482,"ADP-dependent glucokinase"
"Un","NT_176622.1",868630,874660,"-",100749874,"LOC100749874","-","XP_012238557.1",1226,"zinc finger matrin-type protein CG9776 isoform X2"
"Un","NT_176622.1",868630,874660,"-",100749874,"LOC100749874","-","XP_024222006.1",1227,"zinc finger matrin-type protein CG9776 isoform X1"
"Un","NT_176622.1",868630,874660,"-",100749874,"LOC100749874","-","XP_012238556.1",1227,"zinc finger matrin-type protein CG9776 isoform X1"
"Un","NT_176622.1",875547,876124,"+",100750109,"LOC100750109","-","XP_003487814.1",118,"uncharacterized protein LOC100750109"
"Un","NT_176622.1",876309,879938,"-",105680487,"LOC105680487","-","XP_012238559.1",859,"GATOR complex protein MIOS-B"
"Un","NT_176622.1",882581,884533,"-",105680492,"LOC105680492","-","XP_012238611.1",196,"ras-related protein Ral-a isoform X2"
"Un","NT_176622.1",883345,884533,"-",105680492,"LOC105680492","-","XP_024221907.1",201,"ras-related protein Ral-a isoform X1"
"Un","NT_176622.1",883345,884533,"-",105680492,"LOC105680492","-","XP_033175563.1",201,"ras-related protein Ral-a isoform X1"
"Un","NT_176622.1",883345,884533,"-",105680492,"LOC105680492","-","XP_012238610.1",201,"ras-related protein Ral-a isoform X1"
"Un","NT_176622.1",886991,892195,"+",100749754,"LOC100749754","-","XP_024221903.1",466,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase isoform X1"
"Un","NT_176622.1",886991,892195,"+",100749754,"LOC100749754","-","XP_024221904.1",466,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase isoform X1"
"Un","NT_176622.1",886991,892195,"+",100749754,"LOC100749754","-","XP_033175560.1",466,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase isoform X1"
"Un","NT_176622.1",886991,892195,"+",100749754,"LOC100749754","-","XP_033175561.1",466,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase isoform X1"
"Un","NT_176622.1",886991,892195,"+",100749754,"LOC100749754","-","XP_012238606.1",466,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase isoform X1"
"Un","NT_176622.1",886991,892195,"+",100749754,"LOC100749754","-","XP_012238607.1",466,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase isoform X1"
"Un","NT_176622.1",888507,892195,"+",100749754,"LOC100749754","-","XP_033175562.1",443,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1 isoform X3"
"Un","NT_176622.1",888811,892195,"+",100749754,"LOC100749754","-","XP_012238609.1",448,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1 isoform X2"
"Un","NT_176622.1",893362,894370,"+",100749991,"LOC100749991","-","XP_012238597.1",228,"YEATS domain-containing protein 4"
"Un","NT_176622.1",895387,897863,"+",105680490,"LOC105680490","-","XP_012238595.1",314,"solute carrier family 25 member 35 isoform X1"
"Un","NT_176622.1",895708,897863,"+",105680490,"LOC105680490","-","XP_012238596.1",308,"solute carrier family 25 member 35 isoform X3"
"Un","NT_176622.1",895902,897863,"+",105680490,"LOC105680490","-","XP_033175545.1",309,"solute carrier family 25 member 35 isoform X2"
"Un","NT_176622.1",898375,904473,"-",100743740,"LOC100743740","-","XP_012238591.1",534,"solute carrier family 2, facilitated glucose transporter member 3 isoform X1"
"Un","NT_176622.1",898375,904365,"-",100743740,"LOC100743740","-","XP_033175543.1",524,"solute carrier family 2, facilitated glucose transporter member 3 isoform X2"
"Un","NT_176622.1",898375,904365,"-",100743740,"LOC100743740","-","XP_012238592.1",524,"solute carrier family 2, facilitated glucose transporter member 3 isoform X2"
"Un","NT_176622.1",898375,901973,"-",100743740,"LOC100743740","-","XP_012238593.1",515,"solute carrier family 2, facilitated glucose transporter member 3 isoform X3"
"Un","NT_176622.1",898375,899991,"-",100743740,"LOC100743740","-","XP_033175544.1",433,"solute carrier family 2, facilitated glucose transporter member 1 isoform X4"
"Un","NT_176622.1",907007,919289,"-",100749633,"LOC100749633","-","XP_012238590.1",2668,"probable chitinase 10 isoform X2"
"Un","NT_176622.1",907007,919289,"-",100749633,"LOC100749633","-","XP_024221913.1",2688,"probable chitinase 10 isoform X1"
"Un","NT_176622.1",926891,927213,"+",100740010,"LOC100740010","-","XP_024221980.1",83,"pigment-dispersing hormone peptides"
"Un","NT_176622.1",927612,932311,"-",100740133,"LOC100740133","-","XP_003487816.1",863,"cyclin-dependent kinase 11B isoform X2"
"Un","NT_176622.1",927612,932311,"-",100740133,"LOC100740133","-","XP_012238655.1",878,"cyclin-dependent kinase 11B isoform X1"
"Un","NT_176622.1",927612,930940,"-",100740133,"LOC100740133","-","XP_012238656.1",841,"cyclin-dependent kinase 11B isoform X3"
"Un","NT_176622.1",927612,930259,"-",100740133,"LOC100740133","-","XP_024221934.1",734,"cyclin-dependent kinase 11B isoform X4"
"Un","NT_176622.1",927612,930259,"-",100740133,"LOC100740133","-","XP_033175551.1",734,"cyclin-dependent kinase 11B isoform X4"
"Un","NT_176622.1",927612,930259,"-",100740133,"LOC100740133","-","XP_012238657.1",734,"cyclin-dependent kinase 11B isoform X4"
"Un","NT_176622.1",927612,930259,"-",100740133,"LOC100740133","-","XP_012238658.1",734,"cyclin-dependent kinase 11B isoform X4"
"Un","NT_176622.1",933091,939484,"+",100740254,"LOC100740254","-","XP_003487817.1",1870,"tyrosine-protein phosphatase non-receptor type 23"
"Un","NT_176622.1",940736,943590,"-",100740378,"LOC100740378","-","XP_024221995.1",705,"dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A"
"Un","NT_176622.1",940736,943590,"-",100740378,"LOC100740378","-","XP_024221996.1",705,"dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A"
"Un","NT_176622.1",940736,943590,"-",100740378,"LOC100740378","-","XP_003487818.1",705,"dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A"
"Un","NT_176622.1",940736,943590,"-",100740378,"LOC100740378","-","XP_012238485.1",705,"dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A"
"Un","NT_176622.1",945037,951421,"+",105680195,"LOC105680195","-","XP_012238481.1",1920,"nuclear pore complex protein Nup205 isoform X1"
"Un","NT_176622.1",945037,951421,"+",105680195,"LOC105680195","-","XP_012238482.1",1910,"nuclear pore complex protein Nup205 isoform X2"
"Un","NT_176622.1",951834,952652,"-",105680482,"LOC105680482","-","XP_033175578.1",272,"phosphatidylinositol N-acetylglucosaminyltransferase subunit C"
"Un","NT_176622.1",953791,956543,"+",100740495,"LOC100740495","-","XP_033175569.1",828,"NF-X1-type zinc finger protein NFXL1"
"Un","NT_176622.1",953791,956543,"+",100740495,"LOC100740495","-","XP_012238483.1",828,"NF-X1-type zinc finger protein NFXL1"
"Un","NT_176622.1",953791,956543,"+",100740495,"LOC100740495","-","XP_012238484.1",828,"NF-X1-type zinc finger protein NFXL1"
"Un","NT_176622.1",957351,960772,"+",100740614,"LOC100740614","-","XP_003487820.1",931,"pre-mRNA-processing factor 6"
"Un","NT_176622.1",969878,971347,"+",100740857,"LOC100740857","-","XP_024221957.1",166,"thymosin beta isoform X1"
"Un","NT_176622.1",969878,971347,"+",100740857,"LOC100740857","-","XP_024221958.1",166,"thymosin beta isoform X1"
"Un","NT_176622.1",969878,971347,"+",100740857,"LOC100740857","-","XP_012238660.1",166,"thymosin beta isoform X1"
"Un","NT_176622.1",969878,971347,"+",100740857,"LOC100740857","-","XP_012238661.1",166,"thymosin beta isoform X1"
"Un","NT_176622.1",969878,971347,"+",100740857,"LOC100740857","-","XP_003487822.1",128,"thymosin beta isoform X2"
"Un","NT_176622.1",972683,976295,"+",100740735,"LOC100740735","-","XP_003487821.1",899,"uncharacterized protein LOC100740735"
"Un","NT_176622.1",972683,976295,"+",100740735,"LOC100740735","-","XP_012238672.1",899,"uncharacterized protein LOC100740735"
"Un","NT_176622.1",977540,983707,"+",100743854,"LOC100743854","-","XP_033175568.1",1526,"nuclear factor related to kappa-B-binding protein isoform X1"
"Un","NT_176622.1",977540,983707,"+",100743854,"LOC100743854","-","XP_012238462.1",1525,"nuclear factor related to kappa-B-binding protein isoform X2"
"Un","NT_176622.1",984491,1011302,"-",100741135,"LOC100741135","-","XP_003487824.1",894,"uncharacterized protein LOC100741135"
"Un","NT_176622.1",1011475,1013255,"-",105680478,"LOC105680478","-","XP_012238467.2",330,"uncharacterized protein LOC105680478"
"Un","NT_176622.1",1015149,1019027,"-",100741255,"LOC100741255","-","XP_012238463.1",793,"interference hedgehog-like isoform X1"
"Un","NT_176622.1",1015149,1019027,"-",100741255,"LOC100741255","-","XP_012238465.1",793,"interference hedgehog-like isoform X1"
"Un","NT_176622.1",1015210,1019027,"-",100741255,"LOC100741255","-","XP_012238466.1",776,"interference hedgehog-like isoform X3"
"Un","NT_176622.1",1015408,1019027,"-",100741255,"LOC100741255","-","XP_024221947.1",784,"interference hedgehog-like isoform X2"
"Un","NT_176622.1",1015433,1019027,"-",100741255,"LOC100741255","-","XP_024221948.1",761,"interference hedgehog-like isoform X5"
"Un","NT_176622.1",1015458,1019027,"-",100741255,"LOC100741255","-","XP_003487825.1",764,"interference hedgehog-like isoform X4"
"Un","NT_176622.1",1029064,1030879,"-",100741379,"LOC100741379","-","XP_012238675.1",497,"forkhead box protein N3 isoform X2"
"Un","NT_176622.1",1029064,1030879,"-",100741379,"LOC100741379","-","XP_024221953.1",498,"forkhead box protein N3 isoform X1"
"Un","NT_176622.1",1029064,1030879,"-",100741379,"LOC100741379","-","XP_033175571.1",498,"forkhead box protein N3 isoform X1"
"Un","NT_176622.1",1029064,1030879,"-",100741379,"LOC100741379","-","XP_012238673.1",498,"forkhead box protein N3 isoform X1"
"Un","NT_176622.1",1033965,1036429,"-",100741619,"LOC100741619","-","XP_012238545.1",655,"zinc finger FYVE domain-containing protein 1 isoform X2"
"Un","NT_176622.1",1033965,1036429,"-",100741619,"LOC100741619","-","XP_033175570.1",663,"zinc finger FYVE domain-containing protein 1 isoform X1"
"Un","NT_176622.1",1033965,1036429,"-",100741619,"LOC100741619","-","XP_003487827.1",663,"zinc finger FYVE domain-containing protein 1 isoform X1"
"Un","NT_176622.1",1033965,1036429,"-",100741619,"LOC100741619","-","XP_012238543.1",663,"zinc finger FYVE domain-containing protein 1 isoform X1"
"Un","NT_176622.1",1033965,1036429,"-",100741619,"LOC100741619","-","XP_012238544.1",663,"zinc finger FYVE domain-containing protein 1 isoform X1"
"Un","NT_176622.1",1038903,1042036,"+",100743973,"LOC100743973","-","XP_012238546.1",625,"rab GTPase-binding effector protein 1 isoform X1"
"Un","NT_176622.1",1038903,1042036,"+",100743973,"LOC100743973","-","XP_012238547.1",621,"rab GTPase-binding effector protein 1 isoform X2"
"Un","NT_176622.1",1039941,1042036,"+",100743973,"LOC100743973","-","XP_024221951.1",511,"rab GTPase-binding effector protein 1 isoform X3"
"Un","NT_176622.1",1043303,1046421,"-",100741736,"LOC100741736","-","XP_012238548.1",581,"amyloid protein-binding protein 2 isoform X1"
"Un","NT_176622.1",1043303,1045371,"-",100741736,"LOC100741736","-","XP_024221952.1",511,"amyloid protein-binding protein 2 isoform X2"
"Un","NT_176622.1",1049698,1053958,"+",100742092,"LOC100742092","-","XP_033175572.1",410,"uncharacterized protein LOC100742092 isoform X1"
"Un","NT_176622.1",1050161,1055733,"+",100742092,"LOC100742092","-","XP_033175573.1",302,"uncharacterized protein LOC100742092 isoform X2"
"Un","NT_176622.1",1050161,1053958,"+",100742092,"LOC100742092","-","XP_033175574.1",344,"uncharacterized protein LOC100742092 isoform X3"
"Un","NT_176622.1",1050161,1053958,"+",100742092,"LOC100742092","-","XP_033175575.1",344,"uncharacterized protein LOC100742092 isoform X3"
"Un","NT_176622.1",1050161,1053958,"+",100742092,"LOC100742092","-","XP_033175576.1",344,"uncharacterized protein LOC100742092 isoform X3"
"Un","NT_176622.1",1050161,1053958,"+",100742092,"LOC100742092","-","XP_033175577.1",344,"uncharacterized protein LOC100742092 isoform X3"
"Un","NT_176622.1",1056022,1057210,"+",100741972,"LOC100741972","-","XP_024221956.1",266,"uncharacterized protein LOC100741972"
